name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/15/20,68134,4512,63616
Guangdong,Mainland China,5/15/20,1589,8,1579
Henan,Mainland China,5/15/20,1276,22,1254
Zhejiang,Mainland China,5/15/20,1268,1,1267
Hong Kong,Hong Kong,5/15/20,1052,4,1019
Hunan,Mainland China,5/15/20,1019,4,1015
Anhui,Mainland China,5/15/20,991,6,985
Jiangxi,Mainland China,5/15/20,937,1,936
Heilongjiang,Mainland China,5/15/20,945,13,931
Shandong,Mainland China,5/15/20,788,7,780
Jiangsu,Mainland China,5/15/20,653,0,653
Chongqing,Mainland China,5/15/20,579,6,573
Beijing,Mainland China,5/15/20,593,9,576
Shanghai,Mainland China,5/15/20,665,7,640
Sichuan,Mainland China,5/15/20,561,3,558
Taiwan,Taiwan,5/15/20,440,7,387
Fujian,Mainland China,5/15/20,356,1,355
Hebei,Mainland China,5/15/20,328,6,321
Shaanxi,Mainland China,5/15/20,308,3,301
Guangxi,Mainland China,5/15/20,254,2,252
Nei Mongol,Mainland China,5/15/20,209,1,196
Shanxi,Mainland China,5/15/20,198,0,198
Tianjin,Mainland China,5/15/20,191,3,187
Yunnan,Mainland China,5/15/20,185,2,183
Hainan,Mainland China,5/15/20,169,6,162
Guizhou,Mainland China,5/15/20,147,2,145
Liaoning,Mainland China,5/15/20,149,2,144
Gansu,Mainland China,5/15/20,139,2,137
Jilin,Mainland China,5/15/20,140,1,108
Xinjiang Uygur,Mainland China,5/15/20,76,3,73
Ningxia,Mainland China,5/15/20,75,0,75
Macau,Macau,5/15/20,45,0,43
Qinghai,Mainland China,5/15/20,18,0,18
Xizang,Mainland China,5/15/20,1,0,1
Comoros,Comoros,5/15/20,11,1,3
Tajikistan,Tajikistan,5/15/20,1118,33,0
Yemen,Yemen,5/15/20,106,15,1
Sao Tome and Principe,Sao Tome and Principe,5/15/20,235,7,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/15/20,1,0,1
South Sudan,South Sudan,5/15/20,236,4,4
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/15/20,2,0,0
Malawi,Malawi,5/15/20,63,3,24
Burundi,Burundi,5/15/20,15,1,7
Sierra Leone,Sierra Leone,5/15/20,447,27,97
Botswana,Botswana,5/15/20,24,1,17
Anguilla,Anguilla,5/15/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/15/20,6,0,6
Bermuda,Bermuda,5/15/20,122,9,66
Faroe Islands,Faroe Islands,5/15/20,187,0,187
Gibraltar,Gibraltar,5/15/20,148,0,144
Isle of Man,Isle of Man,5/15/20,334,24,285
Saint Martin,Saint Martin,5/15/20,39,3,30
Montserrat,Montserrat,5/15/20,11,1,8
Mayotte,Mayotte,5/15/20,1210,16,627
New Caledonia,New Caledonia,5/15/20,18,0,18
Sint Maarten,Sint Maarten,5/15/20,76,15,46
Turks and Caicos Islands,Turks and Caicos Islands,5/15/20,12,1,10
