name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/25/20,68128,4512,63604
Guangdong,Mainland China,4/25/20,1586,8,1542
Henan,Mainland China,4/25/20,1276,22,1254
Zhejiang,Mainland China,4/25/20,1268,1,1246
Hunan,Mainland China,4/25/20,1019,4,1014
Anhui,Mainland China,4/25/20,991,6,984
Jiangxi,Mainland China,4/25/20,937,1,936
Shandong,Mainland China,4/25/20,787,7,761
Jiangsu,Mainland China,4/25/20,653,0,643
Chongqing,Mainland China,4/25/20,579,6,570
Sichuan,Mainland China,4/25/20,561,3,553
Beijing,Mainland China,4/25/20,593,8,509
Heilongjiang,Mainland China,4/25/20,935,13,511
Shanghai,Mainland China,4/25/20,642,7,558
Hebei,Mainland China,4/25/20,328,6,316
Hong Kong,Hong Kong,4/25/20,1037,4,753
Fujian,Mainland China,4/25/20,355,1,336
Guangxi,Mainland China,4/25/20,254,2,252
Shaanxi,Mainland China,4/25/20,286,3,253
Yunnan,Mainland China,4/25/20,185,2,180
Taiwan,Taiwan,4/25/20,429,6,264
Hainan,Mainland China,4/25/20,168,6,162
Guizhou,Mainland China,4/25/20,147,2,145
Tianjin,Mainland China,4/25/20,190,3,179
Gansu,Mainland China,4/25/20,139,2,137
Shanxi,Mainland China,4/25/20,197,0,135
Liaoning,Mainland China,4/25/20,146,2,140
Jilin,Mainland China,4/25/20,109,1,99
Xinjiang Uygur,Mainland China,4/25/20,76,3,73
Nei Mongol,Mainland China,4/25/20,198,1,121
Ningxia,Mainland China,4/25/20,75,0,75
Macau,Macau,4/25/20,45,0,16
Qinghai,Mainland China,4/25/20,18,0,18
Xizang,Mainland China,4/25/20,1,0,1
Yemen,Yemen,4/25/20,1,0,0
Sao Tome and Principe,Sao Tome and Principe,4/25/20,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/25/20,1,0,0
South Sudan,South Sudan,4/25/20,5,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/25/20,2,0,0
Malawi,Malawi,4/25/20,33,3,3
Burundi,Burundi,4/25/20,11,1,4
Sierra Leone,Sierra Leone,4/25/20,82,2,10
Botswana,Botswana,4/25/20,22,1,0
Anguilla,Anguilla,4/25/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/25/20,6,0,1
