name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/30/20,68128,4512,63616
Guangdong,Mainland China,4/30/20,1588,8,1565
Henan,Mainland China,4/30/20,1276,22,1254
Zhejiang,Mainland China,4/30/20,1268,1,1264
Hong Kong,Hong Kong,4/30/20,1037,4,846
Hunan,Mainland China,4/30/20,1019,4,1015
Anhui,Mainland China,4/30/20,991,6,985
Jiangxi,Mainland China,4/30/20,937,1,936
Heilongjiang,Mainland China,4/30/20,944,13,587
Shandong,Mainland China,4/30/20,787,7,772
Jiangsu,Mainland China,4/30/20,653,0,650
Chongqing,Mainland China,4/30/20,579,6,573
Beijing,Mainland China,4/30/20,593,9,547
Shanghai,Mainland China,4/30/20,652,7,599
Sichuan,Mainland China,4/30/20,561,3,558
Taiwan,Taiwan,4/30/20,429,6,322
Fujian,Mainland China,4/30/20,356,1,353
Hebei,Mainland China,4/30/20,328,6,318
Shaanxi,Mainland China,4/30/20,306,3,254
Guangxi,Mainland China,4/30/20,254,2,252
Nei Mongol,Mainland China,4/30/20,201,1,152
Shanxi,Mainland China,4/30/20,197,0,172
Tianjin,Mainland China,4/30/20,190,3,184
Yunnan,Mainland China,4/30/20,185,2,181
Hainan,Mainland China,4/30/20,168,6,162
Guizhou,Mainland China,4/30/20,147,2,145
Liaoning,Mainland China,4/30/20,146,2,143
Gansu,Mainland China,4/30/20,139,2,137
Jilin,Mainland China,4/30/20,111,1,101
Xinjiang Uygur,Mainland China,4/30/20,76,3,73
Ningxia,Mainland China,4/30/20,75,0,75
Macau,Macau,4/30/20,45,0,35
Qinghai,Mainland China,4/30/20,18,0,18
Xizang,Mainland China,4/30/20,1,0,1
Comoros,Comoros,4/30/20,1,0,0
Tajikistan,Tajikistan,4/30/20,15,0,0
Yemen,Yemen,4/30/20,6,2,1
Sao Tome and Principe,Sao Tome and Principe,4/30/20,14,0,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/30/20,1,0,0
South Sudan,South Sudan,4/30/20,35,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/30/20,2,0,0
Malawi,Malawi,4/30/20,37,3,7
Burundi,Burundi,4/30/20,11,1,4
Sierra Leone,Sierra Leone,4/30/20,124,7,21
Botswana,Botswana,4/30/20,23,1,5
Anguilla,Anguilla,4/30/20,3,0,3
Saint Barthelemy,Saint Barthelemy,4/30/20,6,0,6
Bermuda,Bermuda,4/30/20,114,6,48
Faroe Islands,Faroe Islands,4/30/20,187,0,184
Gibraltar,Gibraltar,4/30/20,144,0,131
Isle of Man,Isle of Man,4/30/20,315,21,260
Saint Martin,Saint Martin,4/30/20,38,3,24
Montserrat,Montserrat,4/30/20,11,1,2
Mayotte,Mayotte,4/30/20,539,4,235
New Caledonia,New Caledonia,4/30/20,18,0,17
Sint Maarten,Sint Maarten,4/30/20,75,13,33
Turks and Caicos Islands,Turks and Caicos Islands,4/30/20,12,1,5
Republic of the Congo,Republic of the Congo,4/30/20,220,9,19
Angola,Angola,4/30/20,27,2,7
Benin,Benin,4/30/20,64,1,33
Bahamas,Bahamas,4/30/20,81,11,25
Belize,Belize,4/30/20,18,2,9
Barbados,Barbados,4/30/20,81,7,39
Central African Republic,Central African Republic,4/30/20,50,0,10
Cabo Verde,Cabo Verde,4/30/20,121,1,4
Djibouti,Djibouti,4/30/20,1089,2,642
