name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/4/20,68128,4512,63616
Guangdong,Mainland China,5/4/20,1588,8,1569
Henan,Mainland China,5/4/20,1276,22,1254
Zhejiang,Mainland China,5/4/20,1268,1,1265
Hong Kong,Hong Kong,5/4/20,1040,4,900
Hunan,Mainland China,5/4/20,1019,4,1015
Anhui,Mainland China,5/4/20,991,6,985
Jiangxi,Mainland China,5/4/20,937,1,936
Heilongjiang,Mainland China,5/4/20,944,13,657
Shandong,Mainland China,5/4/20,788,7,773
Jiangsu,Mainland China,5/4/20,653,0,650
Chongqing,Mainland China,5/4/20,579,6,573
Beijing,Mainland China,5/4/20,593,9,553
Shanghai,Mainland China,5/4/20,655,7,619
Sichuan,Mainland China,5/4/20,561,3,558
Taiwan,Taiwan,5/4/20,438,6,334
Fujian,Mainland China,5/4/20,356,1,353
Hebei,Mainland China,5/4/20,328,6,318
Shaanxi,Mainland China,5/4/20,306,3,263
Guangxi,Mainland China,5/4/20,254,2,252
Nei Mongol,Mainland China,5/4/20,201,1,156
Shanxi,Mainland China,5/4/20,198,0,180
Tianjin,Mainland China,5/4/20,190,3,186
Yunnan,Mainland China,5/4/20,185,2,181
Hainan,Mainland China,5/4/20,168,6,162
Guizhou,Mainland China,5/4/20,147,2,145
Liaoning,Mainland China,5/4/20,146,2,144
Gansu,Mainland China,5/4/20,139,2,137
Jilin,Mainland China,5/4/20,112,1,103
Xinjiang Uygur,Mainland China,5/4/20,76,3,73
Ningxia,Mainland China,5/4/20,75,0,75
Macau,Macau,5/4/20,45,0,39
Qinghai,Mainland China,5/4/20,18,0,18
Xizang,Mainland China,5/4/20,1,0,1
Comoros,Comoros,5/4/20,3,0,0
Tajikistan,Tajikistan,5/4/20,230,3,0
Yemen,Yemen,5/4/20,12,2,1
Sao Tome and Principe,Sao Tome and Principe,5/4/20,23,3,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/4/20,1,0,0
South Sudan,South Sudan,5/4/20,46,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/4/20,2,0,0
Malawi,Malawi,5/4/20,41,3,9
Burundi,Burundi,5/4/20,15,1,7
Sierra Leone,Sierra Leone,5/4/20,178,9,37
Botswana,Botswana,5/4/20,23,1,8
Anguilla,Anguilla,5/4/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/4/20,6,0,6
Bermuda,Bermuda,5/4/20,115,7,54
Faroe Islands,Faroe Islands,5/4/20,187,0,185
Gibraltar,Gibraltar,5/4/20,144,0,133
Isle of Man,Isle of Man,5/4/20,325,23,271
Saint Martin,Saint Martin,5/4/20,38,3,29
Montserrat,Montserrat,5/4/20,11,1,7
Mayotte,Mayotte,5/4/20,686,6,352
New Caledonia,New Caledonia,5/4/20,18,0,17
Sint Maarten,Sint Maarten,5/4/20,76,13,44
Turks and Caicos Islands,Turks and Caicos Islands,5/4/20,12,1,6
Republic of the Congo,Republic of the Congo,5/4/20,236,10,26
Angola,Angola,5/4/20,35,2,11
Benin,Benin,5/4/20,96,2,50
Bahamas,Bahamas,5/4/20,83,11,25
Belize,Belize,5/4/20,18,2,14
Barbados,Barbados,5/4/20,82,7,46
Central African Republic,Central African Republic,5/4/20,85,0,10
Cabo Verde,Cabo Verde,5/4/20,175,2,37
Djibouti,Djibouti,5/4/20,1116,2,713
Dominica,Dominica,5/4/20,16,0,13
Eritrea,Eritrea,5/4/20,39,0,26
Fiji,Fiji,5/4/20,18,0,14
Gambia,Gambia,5/4/20,17,1,9
Guinea-Bissau,Guinea-Bissau,5/4/20,413,1,19
Equatorial Guinea,Equatorial Guinea,5/4/20,315,3,13
Grenada,Grenada,5/4/20,21,0,13
Haiti,Haiti,5/4/20,100,11,10
Kyrgyzstan,Kyrgyzstan,5/4/20,830,10,575
Saint Kitts and Nevis,Saint Kitts and Nevis,5/4/20,15,0,8
Laos,Laos,5/4/20,19,0,9
Liberia,Liberia,5/4/20,166,18,58
Libya,Libya,5/4/20,63,3,24
Madagascar,Madagascar,5/4/20,149,0,99
Mali,Mali,5/4/20,580,29,223
Montenegro,Montenegro,5/4/20,323,8,253
Mozambique,Mozambique,5/4/20,80,0,19
Mauritius,Mauritius,5/4/20,334,9,302
Niger,Niger,5/4/20,755,37,534
Nicaragua,Nicaragua,5/4/20,15,5,7
Papua New Guinea,Papua New Guinea,5/4/20,8,0,6
El Salvador,El Salvador,5/4/20,555,13,180
Somalia,Somalia,5/4/20,756,35,61
Kosovo,Kosovo,5/4/20,855,26,403
Syria,Syria,5/4/20,44,3,27
Chad,Chad,5/4/20,117,10,39
Timor-Leste,Timor-Leste,5/4/20,24,0,20
Tanzania,Tanzania,5/4/20,480,16,167
Uganda,Uganda,5/4/20,97,0,55
Zambia,Zambia,5/4/20,137,3,78
Zimbabwe,Zimbabwe,5/4/20,40,4,5
Spain,Spain,5/4/20,248301,25428,151633
United Kingdom,United Kingdom,5/4/20,191831,28809,903
France,France,5/4/20,169583,25204,51474
Russia,Russia,5/4/20,145268,1356,18095
Turkey,Turkey,5/4/20,127659,3461,68166
Iran,Iran,5/4/20,98647,6277,79379
Netherlands,Netherlands,5/4/20,40770,5082,6
Switzerland,Switzerland,5/4/20,29981,1784,25200
Portugal,Portugal,5/4/20,25524,1063,1712
Ecuador,Ecuador,5/4/20,27940,1569,3433
Saudi Arabia,Saudi Arabia,5/4/20,28656,191,4476
Sweden,Sweden,5/4/20,22721,2769,4074
Ireland,Ireland,5/4/20,21772,1319,13386
Mexico,Mexico,5/4/20,24905,2271,13447
Pakistan,Pakistan,5/4/20,20941,476,5635
Singapore,Singapore,5/4/20,18778,18,1457
Israel,Israel,5/4/20,16246,235,10064
Japan,Japan,5/4/20,15078,536,4156
Belarus,Belarus,5/4/20,17489,103,3259
Norway,Norway,5/4/20,7904,214,32
Australia,Australia,5/4/20,6847,96,5886
Denmark,Denmark,5/4/20,9670,493,7088
Malaysia,Malaysia,5/4/20,6353,105,4484
Czech Republic,Czech Republic,5/4/20,7819,252,3807
Luxembourg,Luxembourg,5/4/20,3828,96,3405
Thailand,Thailand,5/4/20,2987,54,2740
Finland,Finland,5/4/20,5327,240,3500
Others,Japan (Diamond Princess),5/4/20,706,6,10
Poland,Poland,5/4/20,14006,698,4095
Iceland,Iceland,5/4/20,1799,10,1723
Indonesia,Indonesia,5/4/20,11587,864,1954
Romania,Romania,5/4/20,13512,818,5269
Qatar,Qatar,5/4/20,16191,12,1810
Philippines,Philippines,5/4/20,9485,623,1315
Slovenia,Slovenia,5/4/20,1439,97,241
South Africa,South Africa,5/4/20,7220,138,2746
Estonia,Estonia,5/4/20,1703,55,259
Bahrain,Bahrain,5/4/20,3533,8,1744
Egypt,Egypt,5/4/20,6813,436,1632
Croatia,Croatia,5/4/20,2101,80,1522
Panama,Panama,5/4/20,7197,200,641
Lebanon,Lebanon,5/4/20,740,25,200
Iraq,Iraq,5/4/20,2346,98,1544
Serbia,Serbia,5/4/20,9557,197,1574
Dominican Republic,Dominican Republic,5/4/20,8235,346,1771
Algeria,Algeria,5/4/20,4648,465,1998
Armenia,Armenia,5/4/20,2507,39,1071
Kuwait,Kuwait,5/4/20,5278,40,1947
Bulgaria,Bulgaria,5/4/20,1652,78,321
Slovakia,Slovakia,5/4/20,1413,25,643
San Marino,San Marino,5/4/20,582,41,86
United Arab Emirates,United Arab Emirates,5/4/20,14730,137,2966
Latvia,Latvia,5/4/20,896,16,348
Uruguay,Uruguay,5/4/20,657,17,447
Hungary,Hungary,5/4/20,3035,351,630
Lithuania,Lithuania,5/4/20,1449,41,474
Costa Rica,Costa Rica,5/4/20,742,6,399
North Macedonia,North Macedonia,5/4/20,1518,85,992
Vietnam,Vietnam,5/4/20,271,0,219
