name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/24/20,68135,4512,63617
Guangdong,Mainland China,5/24/20,1592,8,1581
Henan,Mainland China,5/24/20,1276,22,1254
Zhejiang,Mainland China,5/24/20,1268,1,1267
Hong Kong,Hong Kong,5/24/20,1065,4,1030
Hunan,Mainland China,5/24/20,1019,4,1015
Anhui,Mainland China,5/24/20,991,6,985
Jiangxi,Mainland China,5/24/20,937,1,936
Heilongjiang,Mainland China,5/24/20,945,13,932
Shandong,Mainland China,5/24/20,788,7,780
Jiangsu,Mainland China,5/24/20,653,0,653
Chongqing,Mainland China,5/24/20,579,6,573
Beijing,Mainland China,5/24/20,593,9,581
Shanghai,Mainland China,5/24/20,668,7,648
Sichuan,Mainland China,5/24/20,564,3,558
Taiwan,Taiwan,5/24/20,441,7,414
Fujian,Mainland China,5/24/20,356,1,355
Hebei,Mainland China,5/24/20,328,6,322
Shaanxi,Mainland China,5/24/20,308,3,305
Guangxi,Mainland China,5/24/20,254,2,252
Nei Mongol,Mainland China,5/24/20,227,1,201
Shanxi,Mainland China,5/24/20,198,0,198
Tianjin,Mainland China,5/24/20,192,3,188
Yunnan,Mainland China,5/24/20,185,2,183
Hainan,Mainland China,5/24/20,169,6,162
Guizhou,Mainland China,5/24/20,147,2,145
Liaoning,Mainland China,5/24/20,149,2,145
Gansu,Mainland China,5/24/20,139,2,137
Jilin,Mainland China,5/24/20,155,2,128
Xinjiang Uygur,Mainland China,5/24/20,76,3,73
Ningxia,Mainland China,5/24/20,75,0,75
Macau,Macau,5/24/20,45,0,45
Qinghai,Mainland China,5/24/20,18,0,18
Xizang,Mainland China,5/24/20,1,0,1
Comoros,Comoros,5/24/20,87,1,21
Tajikistan,Tajikistan,5/24/20,2929,46,1301
Yemen,Yemen,5/24/20,222,42,10
Sao Tome and Principe,Sao Tome and Principe,5/24/20,251,8,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/24/20,1,0,1
South Sudan,South Sudan,5/24/20,655,8,6
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/24/20,2,0,0
Malawi,Malawi,5/24/20,83,4,33
Burundi,Burundi,5/24/20,42,1,20
Sierra Leone,Sierra Leone,5/24/20,707,40,241
Botswana,Botswana,5/24/20,35,1,19
Anguilla,Anguilla,5/24/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/24/20,6,0,6
Bermuda,Bermuda,5/24/20,133,9,81
Faroe Islands,Faroe Islands,5/24/20,187,0,187
Gibraltar,Gibraltar,5/24/20,154,0,147
Isle of Man,Isle of Man,5/24/20,336,24,303
Saint Martin,Saint Martin,5/24/20,40,3,33
Montserrat,Montserrat,5/24/20,11,1,10
Mayotte,Mayotte,5/24/20,1587,20,894
New Caledonia,New Caledonia,5/24/20,18,0,18
Sint Maarten,Sint Maarten,5/24/20,77,15,59
Turks and Caicos Islands,Turks and Caicos Islands,5/24/20,12,1,10
Republic of the Congo,Republic of the Congo,5/24/20,487,16,147
Angola,Angola,5/24/20,69,4,18
Benin,Benin,5/24/20,191,3,82
Bahamas,Bahamas,5/24/20,100,11,45
Belize,Belize,5/24/20,18,2,16
Barbados,Barbados,5/24/20,92,7,70
Central African Republic,Central African Republic,5/24/20,604,1,22
Cabo Verde,Cabo Verde,5/24/20,380,3,155
Djibouti,Djibouti,5/24/20,2270,10,1064
Dominica,Dominica,5/24/20,16,0,16
Eritrea,Eritrea,5/24/20,39,0,39
Fiji,Fiji,5/24/20,18,0,15
Gambia,Gambia,5/24/20,25,1,13
Guinea-Bissau,Guinea-Bissau,5/24/20,1114,6,42
Equatorial Guinea,Equatorial Guinea,5/24/20,960,11,165
Grenada,Grenada,5/24/20,22,0,17
Haiti,Haiti,5/24/20,865,26,22
Kyrgyzstan,Kyrgyzstan,5/24/20,1403,14,980
Saint Kitts and Nevis,Saint Kitts and Nevis,5/24/20,15,0,15
Laos,Laos,5/24/20,19,0,14
Liberia,Liberia,5/24/20,265,26,139
Libya,Libya,5/24/20,75,3,39
Madagascar,Madagascar,5/24/20,527,2,142
Mali,Mali,5/24/20,1030,65,597
Montenegro,Montenegro,5/24/20,324,9,315
Mozambique,Mozambique,5/24/20,194,0,51
Mauritius,Mauritius,5/24/20,334,10,322
Niger,Niger,5/24/20,945,61,783
Nicaragua,Nicaragua,5/24/20,279,17,199
Papua New Guinea,Papua New Guinea,5/24/20,8,0,8
El Salvador,El Salvador,5/24/20,1915,35,633
Somalia,Somalia,5/24/20,1594,61,204
Kosovo,Kosovo,5/24/20,1032,29,785
Syria,Syria,5/24/20,86,4,41
Chad,Chad,5/24/20,675,60,215
