name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,1/24/20,549,24,31
Guangdong,Mainland China,1/24/20,53,0,2
Zhejiang,Mainland China,1/24/20,43,0,1
Beijing,Mainland China,1/24/20,36,0,1
Chongqing,Mainland China,1/24/20,27,0,0
Hunan,Mainland China,1/24/20,24,0,0
Guangxi,Mainland China,1/24/20,23,0,0
Shanghai,Mainland China,1/24/20,20,0,1
Jiangxi,Mainland China,1/24/20,18,0,0
Anhui,Mainland China,1/24/20,15,0,0
Shandong,Mainland China,1/24/20,15,0,0
Sichuan,Mainland China,1/24/20,15,0,0
Fujian,Mainland China,1/24/20,10,0,0
Henan,Mainland China,1/24/20,9,0,0
Jiangsu,Mainland China,1/24/20,9,0,0
Hainan,Mainland China,1/24/20,8,0,0
Tianjin,Mainland China,1/24/20,8,0,0
Shaanxi,Mainland China,1/24/20,5,0,0
Thailand,Thailand,1/24/20,5,0,0
Yunnan,Mainland China,1/24/20,5,0,0
Heilongjiang,Mainland China,1/24/20,4,1,0
Liaoning,Mainland China,1/24/20,4,0,0
Guizhou,Mainland China,1/24/20,3,0,0
Jilin,Mainland China,1/24/20,3,0,0
Singapore,Singapore,1/24/20,3,0,0
Taiwan,Taiwan,1/24/20,3,0,0
France,France,1/24/20,2,0,0
Gansu,Mainland China,1/24/20,2,0,0
Hebei,Mainland China,1/24/20,2,1,0
Hong Kong,Hong Kong,1/24/20,2,0,0
Japan,Japan,1/24/20,2,0,0
Macau,Macau,1/24/20,2,0,0
Ningxia,Mainland China,1/24/20,2,0,0
South Korea,South Korea,1/24/20,2,0,0
Vietnam,Vietnam,1/24/20,2,0,0
Xinjiang Uygur,Mainland China,1/24/20,2,0,0
Illinois,USA,1/24/20,1,0,0
Nei Mongol,Mainland China,1/24/20,1,0,0
Shanxi,Mainland China,1/24/20,1,0,0
Washington,USA,1/24/20,1,0,0
