name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/16/20,68134,4512,63616
Guangdong,Mainland China,5/16/20,1590,8,1579
Henan,Mainland China,5/16/20,1276,22,1254
Zhejiang,Mainland China,5/16/20,1268,1,1267
Hong Kong,Hong Kong,5/16/20,1052,4,1022
Hunan,Mainland China,5/16/20,1019,4,1015
Anhui,Mainland China,5/16/20,991,6,985
Jiangxi,Mainland China,5/16/20,937,1,936
Heilongjiang,Mainland China,5/16/20,945,13,932
Shandong,Mainland China,5/16/20,788,7,780
Jiangsu,Mainland China,5/16/20,653,0,653
Chongqing,Mainland China,5/16/20,579,6,573
Beijing,Mainland China,5/16/20,593,9,577
Shanghai,Mainland China,5/16/20,665,7,641
Sichuan,Mainland China,5/16/20,561,3,558
Taiwan,Taiwan,5/16/20,440,7,389
Fujian,Mainland China,5/16/20,356,1,355
Hebei,Mainland China,5/16/20,328,6,321
Shaanxi,Mainland China,5/16/20,308,3,301
Guangxi,Mainland China,5/16/20,254,2,252
Nei Mongol,Mainland China,5/16/20,209,1,196
Shanxi,Mainland China,5/16/20,198,0,198
Tianjin,Mainland China,5/16/20,192,3,187
Yunnan,Mainland China,5/16/20,185,2,183
Hainan,Mainland China,5/16/20,169,6,162
Guizhou,Mainland China,5/16/20,147,2,145
Liaoning,Mainland China,5/16/20,149,2,144
Gansu,Mainland China,5/16/20,139,2,137
Jilin,Mainland China,5/16/20,144,2,113
Xinjiang Uygur,Mainland China,5/16/20,76,3,73
Ningxia,Mainland China,5/16/20,75,0,75
Macau,Macau,5/16/20,45,0,44
Qinghai,Mainland China,5/16/20,18,0,18
Xizang,Mainland China,5/16/20,1,0,1
Comoros,Comoros,5/16/20,11,1,3
Tajikistan,Tajikistan,5/16/20,1322,36,0
Yemen,Yemen,5/16/20,122,18,1
Sao Tome and Principe,Sao Tome and Principe,5/16/20,235,7,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/16/20,1,0,1
South Sudan,South Sudan,5/16/20,236,4,4
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/16/20,2,0,0
Malawi,Malawi,5/16/20,65,3,24
Burundi,Burundi,5/16/20,15,1,7
Sierra Leone,Sierra Leone,5/16/20,462,29,106
Botswana,Botswana,5/16/20,24,1,17
Anguilla,Anguilla,5/16/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/16/20,6,0,6
Bermuda,Bermuda,5/16/20,123,9,73
Faroe Islands,Faroe Islands,5/16/20,187,0,187
Gibraltar,Gibraltar,5/16/20,148,0,144
Isle of Man,Isle of Man,5/16/20,335,24,285
Saint Martin,Saint Martin,5/16/20,39,3,30
Montserrat,Montserrat,5/16/20,11,1,10
Mayotte,Mayotte,5/16/20,1312,18,627
New Caledonia,New Caledonia,5/16/20,18,0,18
Sint Maarten,Sint Maarten,5/16/20,77,15,54
Turks and Caicos Islands,Turks and Caicos Islands,5/16/20,12,1,10
Republic of the Congo,Republic of the Congo,5/16/20,391,15,87
Angola,Angola,5/16/20,48,2,17
Benin,Benin,5/16/20,339,2,83
Bahamas,Bahamas,5/16/20,96,11,42
Belize,Belize,5/16/20,18,2,16
Barbados,Barbados,5/16/20,86,7,67
Central African Republic,Central African Republic,5/16/20,327,0,13
Cabo Verde,Cabo Verde,5/16/20,328,3,84
Djibouti,Djibouti,5/16/20,1331,4,950
Dominica,Dominica,5/16/20,16,0,15
Eritrea,Eritrea,5/16/20,39,0,39
Fiji,Fiji,5/16/20,18,0,15
Gambia,Gambia,5/16/20,23,1,12
Guinea-Bissau,Guinea-Bissau,5/16/20,969,4,26
Equatorial Guinea,Equatorial Guinea,5/16/20,594,7,22
Grenada,Grenada,5/16/20,22,0,14
Haiti,Haiti,5/16/20,358,20,21
Kyrgyzstan,Kyrgyzstan,5/16/20,1117,14,783
Saint Kitts and Nevis,Saint Kitts and Nevis,5/16/20,15,0,14
