name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/26/20,68128,4512,63616
Guangdong,Mainland China,4/26/20,1587,8,1542
Henan,Mainland China,4/26/20,1276,22,1254
Zhejiang,Mainland China,4/26/20,1268,1,1258
Hong Kong,Hong Kong,4/26/20,1037,4,772
Hunan,Mainland China,4/26/20,1019,4,1015
Anhui,Mainland China,4/26/20,991,6,985
Jiangxi,Mainland China,4/26/20,937,1,936
Heilongjiang,Mainland China,4/26/20,936,13,556
Shandong,Mainland China,4/26/20,787,7,768
Jiangsu,Mainland China,4/26/20,653,0,646
Chongqing,Mainland China,4/26/20,579,6,573
Beijing,Mainland China,4/26/20,593,9,525
Shanghai,Mainland China,4/26/20,642,7,568
Sichuan,Mainland China,4/26/20,561,3,558
Taiwan,Taiwan,4/26/20,429,6,281
Fujian,Mainland China,4/26/20,355,1,349
Hebei,Mainland China,4/26/20,328,6,318
Shaanxi,Mainland China,4/26/20,286,3,253
Guangxi,Mainland China,4/26/20,254,2,252
Nei Mongol,Mainland China,4/26/20,198,1,129
Shanxi,Mainland China,4/26/20,197,0,157
Tianjin,Mainland China,4/26/20,190,3,182
Yunnan,Mainland China,4/26/20,185,2,180
Hainan,Mainland China,4/26/20,168,6,162
Guizhou,Mainland China,4/26/20,147,2,145
Liaoning,Mainland China,4/26/20,146,2,143
Gansu,Mainland China,4/26/20,139,2,137
Jilin,Mainland China,4/26/20,110,1,99
Xinjiang Uygur,Mainland China,4/26/20,76,3,73
Ningxia,Mainland China,4/26/20,75,0,75
Macau,Macau,4/26/20,45,0,31
Qinghai,Mainland China,4/26/20,18,0,18
Xizang,Mainland China,4/26/20,1,0,1
Yemen,Yemen,4/26/20,1,0,0
Sao Tome and Principe,Sao Tome and Principe,4/26/20,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/26/20,1,0,0
South Sudan,South Sudan,4/26/20,6,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/26/20,2,0,0
Malawi,Malawi,4/26/20,34,3,4
Burundi,Burundi,4/26/20,11,1,4
Sierra Leone,Sierra Leone,4/26/20,93,4,10
Botswana,Botswana,4/26/20,22,1,0
Anguilla,Anguilla,4/26/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/26/20,6,0,1
Bermuda,Bermuda,4/26/20,109,5,39
Faroe Islands,Faroe Islands,4/26/20,187,0,178
Gibraltar,Gibraltar,4/26/20,141,0,131
Isle of Man,Isle of Man,4/26/20,308,18,230
Saint Martin,Saint Martin,4/26/20,38,2,19
Montserrat,Montserrat,4/26/20,11,0,1
Mayotte,Mayotte,4/26/20,401,4,144
New Caledonia,New Caledonia,4/26/20,18,0,1
Sint Maarten,Sint Maarten,4/26/20,74,13,33
Turks and Caicos Islands,Turks and Caicos Islands,4/26/20,11,1,0
Republic of the Congo,Republic of the Congo,4/26/20,200,6,19
Angola,Angola,4/26/20,26,2,6
Benin,Benin,4/26/20,64,1,33
Bahamas,Bahamas,4/26/20,80,11,22
Belize,Belize,4/26/20,18,2,0
Barbados,Barbados,4/26/20,79,6,31
Central African Republic,Central African Republic,4/26/20,19,0,10
Cabo Verde,Cabo Verde,4/26/20,106,1,1
Djibouti,Djibouti,4/26/20,1023,2,411
Dominica,Dominica,4/26/20,16,0,8
Eritrea,Eritrea,4/26/20,39,0,3
Fiji,Fiji,4/26/20,18,0,3
Gambia,Gambia,4/26/20,10,1,2
Guinea-Bissau,Guinea-Bissau,4/26/20,53,1,3
Equatorial Guinea,Equatorial Guinea,4/26/20,258,1,7
Grenada,Grenada,4/26/20,18,0,7
Haiti,Haiti,4/26/20,74,6,7
Kyrgyzstan,Kyrgyzstan,4/26/20,682,8,370
Saint Kitts and Nevis,Saint Kitts and Nevis,4/26/20,15,0,0
Laos,Laos,4/26/20,19,0,0
Liberia,Liberia,4/26/20,124,12,25
Libya,Libya,4/26/20,61,2,18
Madagascar,Madagascar,4/26/20,124,0,71
Mali,Mali,4/26/20,389,23,112
Montenegro,Montenegro,4/26/20,321,7,153
Mozambique,Mozambique,4/26/20,76,0,12
Mauritius,Mauritius,4/26/20,332,9,299
Niger,Niger,4/26/20,696,29,350
Nicaragua,Nicaragua,4/26/20,13,3,7
Papua New Guinea,Papua New Guinea,4/26/20,8,0,0
El Salvador,El Salvador,4/26/20,298,8,83
Somalia,Somalia,4/26/20,436,23,10
Kosovo,Kosovo,4/26/20,510,12,93
Syria,Syria,4/26/20,43,3,14
Chad,Chad,4/26/20,46,0,15
Timor-Leste,Timor-Leste,4/26/20,24,0,2
Tanzania,Tanzania,4/26/20,299,10,48
Uganda,Uganda,4/26/20,79,0,46
Zambia,Zambia,4/26/20,88,3,42
Zimbabwe,Zimbabwe,4/26/20,31,4,2
Iran,Iran,4/26/20,90481,5710,69657
France,France,4/26/20,160847,22856,44903
Switzerland,Switzerland,4/26/20,29061,1607,21300
United Kingdom,United Kingdom,4/26/20,154037,20794,778
Netherlands,Netherlands,4/26/20,38040,4491,6
Norway,Norway,4/26/20,7527,201,32
Portugal,Portugal,4/26/20,23864,903,1329
Sweden,Sweden,4/26/20,18640,2194,1005
Australia,Australia,4/26/20,6714,83,5541
Denmark,Denmark,4/26/20,8575,422,5805
Malaysia,Malaysia,4/26/20,5780,98,3862
Israel,Israel,4/26/20,15443,201,6731
Turkey,Turkey,4/26/20,110130,2805,29140
Czech Republic,Czech Republic,4/26/20,7404,220,2545
Japan,Japan,4/26/20,13441,372,1809
Ireland,Ireland,4/26/20,19262,1087,9233
Pakistan,Pakistan,4/26/20,13328,281,2936
Luxembourg,Luxembourg,4/26/20,3723,88,3104
Ecuador,Ecuador,4/26/20,22719,576,1366
Thailand,Thailand,4/26/20,2922,51,2594
Finland,Finland,4/26/20,4576,190,2500
Others,Japan (Diamond Princess),4/26/20,706,6,10
Poland,Poland,4/26/20,11617,535,2265
Iceland,Iceland,4/26/20,1792,10,1608
Indonesia,Indonesia,4/26/20,8882,743,1107
Romania,Romania,4/26/20,11036,608,3054
Saudi Arabia,Saudi Arabia,4/26/20,17522,139,2357
Singapore,Singapore,4/26/20,13624,12,1002
Qatar,Qatar,4/26/20,10287,10,1012
Philippines,Philippines,4/26/20,7579,501,862
Slovenia,Slovenia,4/26/20,1396,82,221
Russia,Russia,4/26/20,80949,747,6767
South Africa,South Africa,4/26/20,4546,87,1473
Estonia,Estonia,4/26/20,1643,49,233
Bahrain,Bahrain,4/26/20,2647,8,1189
Egypt,Egypt,4/26/20,4534,317,1176
Mexico,Mexico,4/26/20,14677,1351,8354
Croatia,Croatia,4/26/20,2030,55,1103
Panama,Panama,4/26/20,5779,165,338
Lebanon,Lebanon,4/26/20,707,24,145
Iraq,Iraq,4/26/20,1820,87,1263
Serbia,Serbia,4/26/20,6630,125,870
Dominican Republic,Dominican Republic,4/26/20,6135,278,910
Algeria,Algeria,4/26/20,3382,425,1508
Armenia,Armenia,4/26/20,1746,28,833
Kuwait,Kuwait,4/26/20,3075,20,806
Bulgaria,Bulgaria,4/26/20,1300,56,205
Slovakia,Slovakia,4/26/20,1379,18,394
San Marino,San Marino,4/26/20,538,41,64
United Arab Emirates,United Arab Emirates,4/26/20,10349,76,1978
Latvia,Latvia,4/26/20,812,12,267
Uruguay,Uruguay,4/26/20,606,15,375
Hungary,Hungary,4/26/20,2500,272,485
Lithuania,Lithuania,4/26/20,1438,41,467
Costa Rica,Costa Rica,4/26/20,695,6,264
North Macedonia,North Macedonia,4/26/20,1386,61,500
Vietnam,Vietnam,4/26/20,270,0,225
Andorra,Andorra,4/26/20,738,40,344
Morocco,Morocco,4/26/20,4065,161,593
Jordan,Jordan,4/26/20,447,7,337
Cyprus,Cyprus,4/26/20,817,14,148
Moldova,Moldova,4/26/20,3408,96,895
Bosnia and Herzegovina,Bosnia and Herzegovina,4/26/20,1516,59,624
Malta,Malta,4/26/20,448,4,249
Albania,Albania,4/26/20,726,28,410
Brunei,Brunei,4/26/20,138,1,115
Cambodia,Cambodia,4/26/20,122,0,98
Sri Lanka,Sri Lanka,4/26/20,523,7,120
Belarus,Belarus,4/26/20,10463,72,1695
Tunisia,Tunisia,4/26/20,949,38,216
Burkina Faso,Burkina Faso,4/26/20,632,42,453
Venezuela,Venezuela,4/26/20,325,10,137
