name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/10/20,68134,4512,63616
Guangdong,Mainland China,5/10/20,1589,8,1577
Henan,Mainland China,5/10/20,1276,22,1254
Zhejiang,Mainland China,5/10/20,1268,1,1267
Hong Kong,Hong Kong,5/10/20,1047,4,982
Hunan,Mainland China,5/10/20,1019,4,1015
Anhui,Mainland China,5/10/20,991,6,985
Jiangxi,Mainland China,5/10/20,937,1,936
Heilongjiang,Mainland China,5/10/20,945,13,904
Shandong,Mainland China,5/10/20,788,7,777
Jiangsu,Mainland China,5/10/20,653,0,653
Chongqing,Mainland China,5/10/20,579,6,573
Beijing,Mainland China,5/10/20,593,9,568
Shanghai,Mainland China,5/10/20,659,7,627
Sichuan,Mainland China,5/10/20,561,3,558
Taiwan,Taiwan,5/10/20,440,6,366
Fujian,Mainland China,5/10/20,356,1,354
Hebei,Mainland China,5/10/20,328,6,321
Shaanxi,Mainland China,5/10/20,308,3,294
Guangxi,Mainland China,5/10/20,254,2,252
Nei Mongol,Mainland China,5/10/20,208,1,187
Shanxi,Mainland China,5/10/20,198,0,197
Tianjin,Mainland China,5/10/20,191,3,186
Yunnan,Mainland China,5/10/20,185,2,183
Hainan,Mainland China,5/10/20,168,6,162
Guizhou,Mainland China,5/10/20,147,2,145
Liaoning,Mainland China,5/10/20,147,2,144
Gansu,Mainland China,5/10/20,139,2,137
Jilin,Mainland China,5/10/20,127,1,105
Xinjiang Uygur,Mainland China,5/10/20,76,3,73
Ningxia,Mainland China,5/10/20,75,0,75
Macau,Macau,5/10/20,45,0,41
Qinghai,Mainland China,5/10/20,18,0,18
Xizang,Mainland China,5/10/20,1,0,1
Comoros,Comoros,5/10/20,11,1,0
Tajikistan,Tajikistan,5/10/20,612,20,0
Yemen,Yemen,5/10/20,51,8,1
Sao Tome and Principe,Sao Tome and Principe,5/10/20,208,5,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/10/20,1,0,0
South Sudan,South Sudan,5/10/20,120,0,2
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/10/20,2,0,0
Malawi,Malawi,5/10/20,56,3,14
Burundi,Burundi,5/10/20,15,1,7
Sierra Leone,Sierra Leone,5/10/20,307,18,67
Botswana,Botswana,5/10/20,23,1,12
Anguilla,Anguilla,5/10/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/10/20,6,0,6
Bermuda,Bermuda,5/10/20,118,7,64
Faroe Islands,Faroe Islands,5/10/20,187,0,187
Gibraltar,Gibraltar,5/10/20,146,0,143
Isle of Man,Isle of Man,5/10/20,330,23,271
Saint Martin,Saint Martin,5/10/20,39,3,30
Montserrat,Montserrat,5/10/20,11,1,8
Mayotte,Mayotte,5/10/20,1023,11,492
New Caledonia,New Caledonia,5/10/20,18,0,18
Sint Maarten,Sint Maarten,5/10/20,76,15,46
Turks and Caicos Islands,Turks and Caicos Islands,5/10/20,12,1,8
Republic of the Congo,Republic of the Congo,5/10/20,274,10,33
Angola,Angola,5/10/20,45,2,13
Benin,Benin,5/10/20,319,2,62
Bahamas,Bahamas,5/10/20,92,11,37
Belize,Belize,5/10/20,18,2,16
Barbados,Barbados,5/10/20,84,7,57
Central African Republic,Central African Republic,5/10/20,143,0,10
Cabo Verde,Cabo Verde,5/10/20,246,2,56
Djibouti,Djibouti,5/10/20,1210,3,847
Dominica,Dominica,5/10/20,16,0,15
Eritrea,Eritrea,5/10/20,39,0,37
Fiji,Fiji,5/10/20,18,0,14
Gambia,Gambia,5/10/20,20,1,9
Guinea-Bissau,Guinea-Bissau,5/10/20,726,3,26
Equatorial Guinea,Equatorial Guinea,5/10/20,439,4,13
Grenada,Grenada,5/10/20,21,0,13
Haiti,Haiti,5/10/20,182,15,17
Kyrgyzstan,Kyrgyzstan,5/10/20,1002,12,675
Saint Kitts and Nevis,Saint Kitts and Nevis,5/10/20,15,0,14
Laos,Laos,5/10/20,19,0,13
Liberia,Liberia,5/10/20,199,20,79
Libya,Libya,5/10/20,64,3,24
Madagascar,Madagascar,5/10/20,193,0,101
Mali,Mali,5/10/20,704,38,351
Montenegro,Montenegro,5/10/20,324,9,290
Mozambique,Mozambique,5/10/20,91,0,34
Mauritius,Mauritius,5/10/20,334,9,302
Niger,Niger,5/10/20,821,46,624
Nicaragua,Nicaragua,5/10/20,16,5,7
Papua New Guinea,Papua New Guinea,5/10/20,8,0,8
El Salvador,El Salvador,5/10/20,889,17,293
Somalia,Somalia,5/10/20,1054,51,118
Kosovo,Kosovo,5/10/20,870,28,653
Syria,Syria,5/10/20,47,3,29
Chad,Chad,5/10/20,322,31,53
Timor-Leste,Timor-Leste,5/10/20,24,0,21
Tanzania,Tanzania,5/10/20,509,21,183
Uganda,Uganda,5/10/20,121,0,55
Zambia,Zambia,5/10/20,267,7,117
Zimbabwe,Zimbabwe,5/10/20,40,4,5
Spain,Spain,5/10/20,264663,26621,176439
United Kingdom,United Kingdom,5/10/20,220449,31930,1002
Russia,Russia,5/10/20,209688,1915,34306
France,France,5/10/20,177094,26383,56327
Turkey,Turkey,5/10/20,138657,3786,92691
Iran,Iran,5/10/20,107603,6640,86143
Netherlands,Netherlands,5/10/20,42826,5459,6
Switzerland,Switzerland,5/10/20,30305,1833,26600
Portugal,Portugal,5/10/20,27581,1135,2549
Ecuador,Ecuador,5/10/20,29509,2127,3433
Saudi Arabia,Saudi Arabia,5/10/20,39048,246,11457
Sweden,Sweden,5/10/20,26322,3225,4971
Ireland,Ireland,5/10/20,22996,1458,17110
Mexico,Mexico,5/10/20,35022,3465,21824
Pakistan,Pakistan,5/10/20,30334,659,8063
Singapore,Singapore,5/10/20,23336,20,2721
