name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,2/19/20,62031,2029,10337
Guangdong,Mainland China,2/19/20,1332,5,619
Henan,Mainland China,2/19/20,1265,19,614
Zhejiang,Mainland China,2/19/20,1175,0,609
Hunan,Mainland China,2/19/20,1010,4,578
Anhui,Mainland China,2/19/20,987,6,500
Jiangxi,Mainland China,2/19/20,934,1,432
Jiangsu,Mainland China,2/19/20,631,0,325
Chongqing,Mainland China,2/19/20,560,5,274
Shandong,Mainland China,2/19/20,546,4,238
Sichuan,Mainland China,2/19/20,520,3,198
Heilongjiang,Mainland China,2/19/20,476,12,123
Beijing,Mainland China,2/19/20,395,4,153
Shanghai,Mainland China,2/19/20,333,2,186
Hebei,Mainland China,2/19/20,307,5,152
Fujian,Mainland China,2/19/20,293,1,112
Guangxi,Mainland China,2/19/20,245,2,87
Shaanxi,Mainland China,2/19/20,245,1,105
Yunnan,Mainland China,2/19/20,172,1,60
Hainan,Mainland China,2/19/20,168,4,84
Guizhou,Mainland China,2/19/20,146,2,71
Shanxi,Mainland China,2/19/20,131,0,68
Tianjin,Mainland China,2/19/20,130,3,54
Liaoning,Mainland China,2/19/20,121,1,58
Gansu,Mainland China,2/19/20,91,2,65
Jilin,Mainland China,2/19/20,91,1,40
Xinjiang Uygur,Mainland China,2/19/20,76,1,20
Nei Mongol,Mainland China,2/19/20,75,0,11
Ningxia,Mainland China,2/19/20,71,0,42
Hong Kong,Hong Kong,2/19/20,65,2,5
Taiwan,Taiwan,2/19/20,24,1,2
Qinghai,Mainland China,2/19/20,18,0,16
Macau,Macau,2/19/20,10,0,6
Xizang,Mainland China,2/19/20,1,0,1
Others,Japan (Diamond Princess),2/19/20,621,0,0
Japan,Japan,2/19/20,84,1,18
Singapore,Singapore,2/19/20,84,0,34
South Korea,South Korea,2/19/20,82,0,12
Thailand,Thailand,2/19/20,35,0,15
Malaysia,Malaysia,2/19/20,22,0,15
Vietnam,Vietnam,2/19/20,16,0,7
Germany,Germany,2/19/20,16,0,7
Australia,Australia,2/19/20,15,0,8
France,France,2/19/20,12,1,4
United Kingdom,United Kingdom,2/19/20,9,0,8
United Arab Emirates,United Arab Emirates,2/19/20,9,0,4
Canada,Canada,2/19/20,8,0,1
India,India,2/19/20,3,0,3
Italy,Italy,2/19/20,3,0,0
Philippines,Philippines,2/19/20,3,1,1
Russia,Russia,2/19/20,2,0,2
Spain,Spain,2/19/20,2,0,0
Iran,Iran,2/19/20,2,2,0
Belgium,Belgium,2/19/20,1,0,1
Cambodia,Cambodia,2/19/20,1,0,1
Finland,Finland,2/19/20,1,0,1
Nepal,Nepal,2/19/20,1,0,1
Sri Lanka,Sri Lanka,2/19/20,1,0,1
Sweden,Sweden,2/19/20,1,0,0
Egypt,Egypt,2/19/20,1,0,0
California,USA,2/19/20,8,0,1
Illinois,USA,2/19/20,2,0,2
Arizona,USA,2/19/20,1,0,0
Massachusetts,USA,2/19/20,1,0,0
Washington,USA,2/19/20,1,0,1
Wisconsin,USA,2/19/20,1,0,0
