name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/17/20,68134,4512,63616
Guangdong,Mainland China,5/17/20,1590,8,1579
Henan,Mainland China,5/17/20,1276,22,1254
Zhejiang,Mainland China,5/17/20,1268,1,1267
Hong Kong,Hong Kong,5/17/20,1055,4,1024
Hunan,Mainland China,5/17/20,1019,4,1015
Anhui,Mainland China,5/17/20,991,6,985
Jiangxi,Mainland China,5/17/20,937,1,936
Heilongjiang,Mainland China,5/17/20,945,13,932
Shandong,Mainland China,5/17/20,788,7,780
Jiangsu,Mainland China,5/17/20,653,0,653
Chongqing,Mainland China,5/17/20,579,6,573
Beijing,Mainland China,5/17/20,593,9,578
Shanghai,Mainland China,5/17/20,666,7,641
Sichuan,Mainland China,5/17/20,561,3,558
Taiwan,Taiwan,5/17/20,440,7,395
Fujian,Mainland China,5/17/20,356,1,355
Hebei,Mainland China,5/17/20,328,6,322
Shaanxi,Mainland China,5/17/20,308,3,301
Guangxi,Mainland China,5/17/20,254,2,252
Nei Mongol,Mainland China,5/17/20,213,1,196
Shanxi,Mainland China,5/17/20,198,0,198
Tianjin,Mainland China,5/17/20,192,3,187
Yunnan,Mainland China,5/17/20,185,2,183
Hainan,Mainland China,5/17/20,169,6,162
Guizhou,Mainland China,5/17/20,147,2,145
Liaoning,Mainland China,5/17/20,149,2,144
Gansu,Mainland China,5/17/20,139,2,137
Jilin,Mainland China,5/17/20,146,2,122
Xinjiang Uygur,Mainland China,5/17/20,76,3,73
Ningxia,Mainland China,5/17/20,75,0,75
Macau,Macau,5/17/20,45,0,44
Qinghai,Mainland China,5/17/20,18,0,18
Xizang,Mainland China,5/17/20,1,0,1
Comoros,Comoros,5/17/20,11,1,3
Tajikistan,Tajikistan,5/17/20,1524,39,0
Yemen,Yemen,5/17/20,128,20,1
Sao Tome and Principe,Sao Tome and Principe,5/17/20,235,7,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/17/20,1,0,1
South Sudan,South Sudan,5/17/20,290,4,4
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/17/20,2,0,0
Malawi,Malawi,5/17/20,70,3,27
Burundi,Burundi,5/17/20,23,1,15
Sierra Leone,Sierra Leone,5/17/20,505,32,141
Botswana,Botswana,5/17/20,25,1,17
Anguilla,Anguilla,5/17/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/17/20,6,0,6
Bermuda,Bermuda,5/17/20,123,9,73
Faroe Islands,Faroe Islands,5/17/20,187,0,187
Gibraltar,Gibraltar,5/17/20,148,0,144
Isle of Man,Isle of Man,5/17/20,335,24,285
Saint Martin,Saint Martin,5/17/20,39,3,30
Montserrat,Montserrat,5/17/20,11,1,10
Mayotte,Mayotte,5/17/20,1342,18,627
New Caledonia,New Caledonia,5/17/20,18,0,18
Sint Maarten,Sint Maarten,5/17/20,77,15,54
Turks and Caicos Islands,Turks and Caicos Islands,5/17/20,12,1,10
Republic of the Congo,Republic of the Congo,5/17/20,391,15,87
Angola,Angola,5/17/20,48,2,17
Benin,Benin,5/17/20,339,2,83
Bahamas,Bahamas,5/17/20,96,11,42
Belize,Belize,5/17/20,18,2,16
Barbados,Barbados,5/17/20,88,7,68
Central African Republic,Central African Republic,5/17/20,327,0,13
Cabo Verde,Cabo Verde,5/17/20,328,3,84
Djibouti,Djibouti,5/17/20,1401,4,972
Dominica,Dominica,5/17/20,16,0,16
Eritrea,Eritrea,5/17/20,39,0,39
Fiji,Fiji,5/17/20,18,0,15
Gambia,Gambia,5/17/20,23,1,12
Guinea-Bissau,Guinea-Bissau,5/17/20,990,4,26
Equatorial Guinea,Equatorial Guinea,5/17/20,594,7,22
Grenada,Grenada,5/17/20,22,0,14
Haiti,Haiti,5/17/20,456,20,21
Kyrgyzstan,Kyrgyzstan,5/17/20,1138,14,804
Saint Kitts and Nevis,Saint Kitts and Nevis,5/17/20,15,0,14
Laos,Laos,5/17/20,19,0,14
Liberia,Liberia,5/17/20,226,21,120
Libya,Libya,5/17/20,65,3,35
Madagascar,Madagascar,5/17/20,304,1,114
Mali,Mali,5/17/20,860,52,494
Montenegro,Montenegro,5/17/20,324,9,311
Mozambique,Mozambique,5/17/20,137,0,44
Mauritius,Mauritius,5/17/20,334,9,302
Niger,Niger,5/17/20,904,54,698
Nicaragua,Nicaragua,5/17/20,25,8,7
Papua New Guinea,Papua New Guinea,5/17/20,8,0,8
El Salvador,El Salvador,5/17/20,1338,30,464
Somalia,Somalia,5/17/20,1421,56,152
Kosovo,Kosovo,5/17/20,955,29,691
Syria,Syria,5/17/20,58,3,36
Chad,Chad,5/17/20,503,53,117
Timor-Leste,Timor-Leste,5/17/20,24,0,24
Tanzania,Tanzania,5/17/20,509,21,183
Uganda,Uganda,5/17/20,227,0,63
Zambia,Zambia,5/17/20,753,7,188
Zimbabwe,Zimbabwe,5/17/20,44,4,17
Russia,Russia,5/17/20,281752,2631,67373
Spain,Spain,5/17/20,277719,27650,195945
United Kingdom,United Kingdom,5/17/20,244995,34716,1058
France,France,5/17/20,179693,28111,61327
Turkey,Turkey,5/17/20,149435,4140,109962
Iran,Iran,5/17/20,120198,6988,94464
Saudi Arabia,Saudi Arabia,5/17/20,54752,312,25722
Netherlands,Netherlands,5/17/20,44195,5699,6
Mexico,Mexico,5/17/20,49219,5177,33329
Pakistan,Pakistan,5/17/20,40151,873,11341
Ecuador,Ecuador,5/17/20,33182,2736,3433
Switzerland,Switzerland,5/17/20,30587,1881,27500
Portugal,Portugal,5/17/20,29036,1218,4636
Sweden,Sweden,5/17/20,30143,3679,4971
Qatar,Qatar,5/17/20,32604,15,4370
Belarus,Belarus,5/17/20,29650,165,9932
Singapore,Singapore,5/17/20,28038,22,9340
Ireland,Ireland,5/17/20,24112,1543,19470
United Arab Emirates,United Arab Emirates,5/17/20,23358,220,8512
Bangladesh,Bangladesh,5/17/20,22268,328,4373
Poland,Poland,5/17/20,18529,925,7451
Israel,Israel,5/17/20,16617,272,12942
Ukraine,Ukraine,5/17/20,18291,514,5116
Romania,Romania,5/17/20,16871,1107,9890
Japan,Japan,5/17/20,16285,744,11153
Indonesia,Indonesia,5/17/20,17514,1148,4129
South Africa,South Africa,5/17/20,15515,264,7006
Philippines,Philippines,5/17/20,12513,824,2635
Dominican Republic,Dominican Republic,5/17/20,12314,428,5847
Kuwait,Kuwait,5/17/20,14850,112,4093
Denmark,Denmark,5/17/20,10927,547,9227
Egypt,Egypt,5/17/20,12229,630,3172
Norway,Norway,5/17/20,8249,232,32
Australia,Australia,5/17/20,7054,99,6392
Malaysia,Malaysia,5/17/20,6894,113,5571
Czech Republic,Czech Republic,5/17/20,8475,298,5462
Luxembourg,Luxembourg,5/17/20,3945,107,3702
Thailand,Thailand,5/17/20,3028,56,2856
Finland,Finland,5/17/20,6347,298,4800
Others,Japan (Diamond Princess),5/17/20,706,6,10
Iceland,Iceland,5/17/20,1802,10,1786
Slovenia,Slovenia,5/17/20,1466,104,273
Estonia,Estonia,5/17/20,1774,63,938
Bahrain,Bahrain,5/17/20,6956,12,2910
Croatia,Croatia,5/17/20,2226,95,1936
Panama,Panama,5/17/20,9606,275,6081
Lebanon,Lebanon,5/17/20,911,26,247
Iraq,Iraq,5/17/20,3404,123,2218
Serbia,Serbia,5/17/20,10610,230,4713
Algeria,Algeria,5/17/20,7019,548,3507
Armenia,Armenia,5/17/20,4472,60,1925
Bulgaria,Bulgaria,5/17/20,2211,108,598
Slovakia,Slovakia,5/17/20,1494,28,1163
San Marino,San Marino,5/17/20,654,41,201
Latvia,Latvia,5/17/20,1008,19,662
Uruguay,Uruguay,5/17/20,734,20,564
Hungary,Hungary,5/17/20,3509,451,1396
Lithuania,Lithuania,5/17/20,1541,56,997
Costa Rica,Costa Rica,5/17/20,863,10,565
North Macedonia,North Macedonia,5/17/20,1792,101,1293
Vietnam,Vietnam,5/17/20,320,0,260
Andorra,Andorra,5/17/20,761,51,617
Morocco,Morocco,5/17/20,6870,192,3660
Jordan,Jordan,5/17/20,613,9,408
Cyprus,Cyprus,5/17/20,916,17,515
Moldova,Moldova,5/17/20,6060,211,2344
Bosnia and Herzegovina,Bosnia and Herzegovina,5/17/20,2290,133,1436
Malta,Malta,5/17/20,553,6,454
Albania,Albania,5/17/20,946,31,715
Brunei,Brunei,5/17/20,141,1,136
Cambodia,Cambodia,5/17/20,122,0,122
Sri Lanka,Sri Lanka,5/17/20,981,9,538
Tunisia,Tunisia,5/17/20,1037,45,816
Burkina Faso,Burkina Faso,5/17/20,796,51,644
Venezuela,Venezuela,5/17/20,541,10,241
New Zealand,New Zealand,5/17/20,1499,21,1433
Azerbaijan,Azerbaijan,5/17/20,3274,39,2015
