name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/9/20,68129,4512,63616
Guangdong,Mainland China,5/9/20,1589,8,1576
Henan,Mainland China,5/9/20,1276,22,1254
Zhejiang,Mainland China,5/9/20,1268,1,1267
Hong Kong,Hong Kong,5/9/20,1044,4,967
Hunan,Mainland China,5/9/20,1019,4,1015
Anhui,Mainland China,5/9/20,991,6,985
Jiangxi,Mainland China,5/9/20,937,1,936
Heilongjiang,Mainland China,5/9/20,944,13,891
Shandong,Mainland China,5/9/20,788,7,776
Jiangsu,Mainland China,5/9/20,653,0,652
Chongqing,Mainland China,5/9/20,579,6,573
Beijing,Mainland China,5/9/20,593,9,565
Shanghai,Mainland China,5/9/20,659,7,626
Sichuan,Mainland China,5/9/20,561,3,558
Taiwan,Taiwan,5/9/20,440,6,361
Fujian,Mainland China,5/9/20,356,1,354
Hebei,Mainland China,5/9/20,328,6,321
Shaanxi,Mainland China,5/9/20,308,3,293
Guangxi,Mainland China,5/9/20,254,2,252
Nei Mongol,Mainland China,5/9/20,201,1,184
Shanxi,Mainland China,5/9/20,198,0,197
Tianjin,Mainland China,5/9/20,191,3,186
Yunnan,Mainland China,5/9/20,185,2,183
Hainan,Mainland China,5/9/20,168,6,162
Guizhou,Mainland China,5/9/20,147,2,145
Liaoning,Mainland China,5/9/20,146,2,144
Gansu,Mainland China,5/9/20,139,2,137
Jilin,Mainland China,5/9/20,124,1,105
Xinjiang Uygur,Mainland China,5/9/20,76,3,73
Ningxia,Mainland China,5/9/20,75,0,75
Macau,Macau,5/9/20,45,0,40
Qinghai,Mainland China,5/9/20,18,0,18
Xizang,Mainland China,5/9/20,1,0,1
Comoros,Comoros,5/9/20,11,1,0
Tajikistan,Tajikistan,5/9/20,612,20,0
Yemen,Yemen,5/9/20,34,7,1
Sao Tome and Principe,Sao Tome and Principe,5/9/20,208,5,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/9/20,1,0,0
South Sudan,South Sudan,5/9/20,120,0,2
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/9/20,2,0,0
Malawi,Malawi,5/9/20,56,3,14
Burundi,Burundi,5/9/20,15,1,7
Sierra Leone,Sierra Leone,5/9/20,291,18,58
Botswana,Botswana,5/9/20,23,1,12
Anguilla,Anguilla,5/9/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/9/20,6,0,6
Bermuda,Bermuda,5/9/20,118,7,64
Faroe Islands,Faroe Islands,5/9/20,187,0,187
Gibraltar,Gibraltar,5/9/20,146,0,142
Isle of Man,Isle of Man,5/9/20,329,23,271
Saint Martin,Saint Martin,5/9/20,39,3,30
Montserrat,Montserrat,5/9/20,11,1,8
Mayotte,Mayotte,5/9/20,988,11,492
New Caledonia,New Caledonia,5/9/20,18,0,18
Sint Maarten,Sint Maarten,5/9/20,76,15,46
Turks and Caicos Islands,Turks and Caicos Islands,5/9/20,12,1,8
Republic of the Congo,Republic of the Congo,5/9/20,274,10,33
Angola,Angola,5/9/20,43,2,13
Benin,Benin,5/9/20,284,2,62
Bahamas,Bahamas,5/9/20,92,11,37
Belize,Belize,5/9/20,18,2,16
Barbados,Barbados,5/9/20,84,7,57
Central African Republic,Central African Republic,5/9/20,143,0,10
Cabo Verde,Cabo Verde,5/9/20,236,2,56
Djibouti,Djibouti,5/9/20,1189,3,834
Dominica,Dominica,5/9/20,16,0,14
Eritrea,Eritrea,5/9/20,39,0,37
Fiji,Fiji,5/9/20,18,0,14
Gambia,Gambia,5/9/20,20,1,9
Guinea-Bissau,Guinea-Bissau,5/9/20,641,3,25
Equatorial Guinea,Equatorial Guinea,5/9/20,439,4,13
Grenada,Grenada,5/9/20,21,0,13
Haiti,Haiti,5/9/20,151,12,17
Kyrgyzstan,Kyrgyzstan,5/9/20,931,12,658
Saint Kitts and Nevis,Saint Kitts and Nevis,5/9/20,15,0,14
Laos,Laos,5/9/20,19,0,13
Liberia,Liberia,5/9/20,199,20,79
Libya,Libya,5/9/20,64,3,24
Madagascar,Madagascar,5/9/20,193,0,101
Mali,Mali,5/9/20,692,37,298
Montenegro,Montenegro,5/9/20,324,8,274
Mozambique,Mozambique,5/9/20,87,0,34
Mauritius,Mauritius,5/9/20,334,9,302
Niger,Niger,5/9/20,815,45,617
Nicaragua,Nicaragua,5/9/20,16,5,7
