name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/8/20,68128,4512,63616
Guangdong,Mainland China,5/8/20,1589,8,1575
Henan,Mainland China,5/8/20,1276,22,1254
Zhejiang,Mainland China,5/8/20,1268,1,1267
Hong Kong,Hong Kong,5/8/20,1044,4,960
Hunan,Mainland China,5/8/20,1019,4,1015
Anhui,Mainland China,5/8/20,991,6,985
Jiangxi,Mainland China,5/8/20,937,1,936
Heilongjiang,Mainland China,5/8/20,944,13,815
Shandong,Mainland China,5/8/20,788,7,776
Jiangsu,Mainland China,5/8/20,653,0,652
Chongqing,Mainland China,5/8/20,579,6,573
Beijing,Mainland China,5/8/20,593,9,560
Shanghai,Mainland China,5/8/20,657,7,623
Sichuan,Mainland China,5/8/20,561,3,558
Taiwan,Taiwan,5/8/20,440,6,355
Fujian,Mainland China,5/8/20,356,1,354
Hebei,Mainland China,5/8/20,328,6,320
Shaanxi,Mainland China,5/8/20,308,3,268
Guangxi,Mainland China,5/8/20,254,2,252
Nei Mongol,Mainland China,5/8/20,201,1,172
Shanxi,Mainland China,5/8/20,198,0,195
Tianjin,Mainland China,5/8/20,191,3,186
Yunnan,Mainland China,5/8/20,185,2,182
Hainan,Mainland China,5/8/20,168,6,162
Guizhou,Mainland China,5/8/20,147,2,145
Liaoning,Mainland China,5/8/20,146,2,144
Gansu,Mainland China,5/8/20,139,2,137
Jilin,Mainland China,5/8/20,113,1,104
Xinjiang Uygur,Mainland China,5/8/20,76,3,73
Ningxia,Mainland China,5/8/20,75,0,75
Macau,Macau,5/8/20,45,0,40
Qinghai,Mainland China,5/8/20,18,0,18
Xizang,Mainland China,5/8/20,1,0,1
Comoros,Comoros,5/8/20,8,1,0
Tajikistan,Tajikistan,5/8/20,522,12,0
Yemen,Yemen,5/8/20,34,7,1
Sao Tome and Principe,Sao Tome and Principe,5/8/20,208,5,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/8/20,1,0,0
South Sudan,South Sudan,5/8/20,120,0,2
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/8/20,2,0,0
Malawi,Malawi,5/8/20,43,3,14
Burundi,Burundi,5/8/20,15,1,7
Sierra Leone,Sierra Leone,5/8/20,257,17,54
Botswana,Botswana,5/8/20,23,1,9
Anguilla,Anguilla,5/8/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/8/20,6,0,6
Bermuda,Bermuda,5/8/20,118,7,61
Faroe Islands,Faroe Islands,5/8/20,187,0,187
Gibraltar,Gibraltar,5/8/20,146,0,142
Isle of Man,Isle of Man,5/8/20,329,23,271
Saint Martin,Saint Martin,5/8/20,38,3,30
Montserrat,Montserrat,5/8/20,11,1,8
Mayotte,Mayotte,5/8/20,854,10,352
New Caledonia,New Caledonia,5/8/20,18,0,18
Sint Maarten,Sint Maarten,5/8/20,76,14,44
Turks and Caicos Islands,Turks and Caicos Islands,5/8/20,12,1,8
Republic of the Congo,Republic of the Congo,5/8/20,274,10,33
Angola,Angola,5/8/20,43,2,11
Benin,Benin,5/8/20,242,2,62
Bahamas,Bahamas,5/8/20,92,11,31
Belize,Belize,5/8/20,18,2,16
Barbados,Barbados,5/8/20,83,7,53
Central African Republic,Central African Republic,5/8/20,143,0,10
Cabo Verde,Cabo Verde,5/8/20,230,2,44
Djibouti,Djibouti,5/8/20,1135,3,824
Dominica,Dominica,5/8/20,16,0,14
Eritrea,Eritrea,5/8/20,39,0,37
Fiji,Fiji,5/8/20,18,0,14
Gambia,Gambia,5/8/20,20,1,9
Guinea-Bissau,Guinea-Bissau,5/8/20,594,2,25
Equatorial Guinea,Equatorial Guinea,5/8/20,439,4,13
Grenada,Grenada,5/8/20,21,0,13
Haiti,Haiti,5/8/20,146,12,17
Kyrgyzstan,Kyrgyzstan,5/8/20,906,12,650
Saint Kitts and Nevis,Saint Kitts and Nevis,5/8/20,15,0,13
Laos,Laos,5/8/20,19,0,9
Liberia,Liberia,5/8/20,199,20,79
Libya,Libya,5/8/20,64,3,24
Madagascar,Madagascar,5/8/20,193,0,101
Mali,Mali,5/8/20,668,35,285
Montenegro,Montenegro,5/8/20,324,8,267
Mozambique,Mozambique,5/8/20,82,0,27
Mauritius,Mauritius,5/8/20,334,9,302
Niger,Niger,5/8/20,795,44,600
Nicaragua,Nicaragua,5/8/20,16,5,7
Papua New Guinea,Papua New Guinea,5/8/20,8,0,8
El Salvador,El Salvador,5/8/20,742,16,257
Somalia,Somalia,5/8/20,928,44,106
Kosovo,Kosovo,5/8/20,861,27,562
Syria,Syria,5/8/20,47,3,29
Chad,Chad,5/8/20,260,28,50
Timor-Leste,Timor-Leste,5/8/20,24,0,21
