name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/23/20,68135,4512,63616
Guangdong,Mainland China,5/23/20,1591,8,1580
Henan,Mainland China,5/23/20,1276,22,1254
Zhejiang,Mainland China,5/23/20,1268,1,1267
Hong Kong,Hong Kong,5/23/20,1065,4,1029
Hunan,Mainland China,5/23/20,1019,4,1015
Anhui,Mainland China,5/23/20,991,6,985
Jiangxi,Mainland China,5/23/20,937,1,936
Heilongjiang,Mainland China,5/23/20,945,13,932
Shandong,Mainland China,5/23/20,788,7,780
Jiangsu,Mainland China,5/23/20,653,0,653
Chongqing,Mainland China,5/23/20,579,6,573
Beijing,Mainland China,5/23/20,593,9,579
Shanghai,Mainland China,5/23/20,667,7,647
Sichuan,Mainland China,5/23/20,563,3,558
Taiwan,Taiwan,5/23/20,441,7,408
Fujian,Mainland China,5/23/20,356,1,355
Hebei,Mainland China,5/23/20,328,6,322
Shaanxi,Mainland China,5/23/20,308,3,304
Guangxi,Mainland China,5/23/20,254,2,252
Nei Mongol,Mainland China,5/23/20,217,1,199
Shanxi,Mainland China,5/23/20,198,0,198
Tianjin,Mainland China,5/23/20,192,3,187
Yunnan,Mainland China,5/23/20,185,2,183
Hainan,Mainland China,5/23/20,169,6,162
Guizhou,Mainland China,5/23/20,147,2,145
Liaoning,Mainland China,5/23/20,149,2,144
Gansu,Mainland China,5/23/20,139,2,137
Jilin,Mainland China,5/23/20,154,2,128
Xinjiang Uygur,Mainland China,5/23/20,76,3,73
Ningxia,Mainland China,5/23/20,75,0,75
Macau,Macau,5/23/20,45,0,45
Qinghai,Mainland China,5/23/20,18,0,18
Xizang,Mainland China,5/23/20,1,0,1
Comoros,Comoros,5/23/20,78,1,18
Tajikistan,Tajikistan,5/23/20,2738,44,1223
Yemen,Yemen,5/23/20,212,39,11
Sao Tome and Principe,Sao Tome and Principe,5/23/20,251,8,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/23/20,1,0,1
South Sudan,South Sudan,5/23/20,563,6,6
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/23/20,2,0,0
Malawi,Malawi,5/23/20,82,3,28
Burundi,Burundi,5/23/20,42,1,20
Sierra Leone,Sierra Leone,5/23/20,621,39,241
Botswana,Botswana,5/23/20,30,1,19
Anguilla,Anguilla,5/23/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/23/20,6,0,6
Bermuda,Bermuda,5/23/20,128,9,81
Faroe Islands,Faroe Islands,5/23/20,187,0,187
Gibraltar,Gibraltar,5/23/20,152,0,147
Isle of Man,Isle of Man,5/23/20,336,24,303
Saint Martin,Saint Martin,5/23/20,40,3,33
Montserrat,Montserrat,5/23/20,11,1,10
Mayotte,Mayotte,5/23/20,1521,19,894
New Caledonia,New Caledonia,5/23/20,18,0,18
Sint Maarten,Sint Maarten,5/23/20,77,15,59
Turks and Caicos Islands,Turks and Caicos Islands,5/23/20,12,1,10
Republic of the Congo,Republic of the Congo,5/23/20,487,16,147
Angola,Angola,5/23/20,60,3,17
Benin,Benin,5/23/20,135,3,61
Bahamas,Bahamas,5/23/20,97,11,45
Belize,Belize,5/23/20,18,2,16
Barbados,Barbados,5/23/20,90,7,70
Central African Republic,Central African Republic,5/23/20,552,1,18
Cabo Verde,Cabo Verde,5/23/20,371,3,142
