name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/13/20,68134,4512,63616
Guangdong,Mainland China,5/13/20,1589,8,1579
Henan,Mainland China,5/13/20,1276,22,1254
Zhejiang,Mainland China,5/13/20,1268,1,1267
Hong Kong,Hong Kong,5/13/20,1050,4,1008
Hunan,Mainland China,5/13/20,1019,4,1015
Anhui,Mainland China,5/13/20,991,6,985
Jiangxi,Mainland China,5/13/20,937,1,936
Heilongjiang,Mainland China,5/13/20,945,13,930
Shandong,Mainland China,5/13/20,788,7,777
Jiangsu,Mainland China,5/13/20,653,0,653
Chongqing,Mainland China,5/13/20,579,6,573
Beijing,Mainland China,5/13/20,593,9,574
Shanghai,Mainland China,5/13/20,660,7,633
Sichuan,Mainland China,5/13/20,561,3,558
Taiwan,Taiwan,5/13/20,440,7,375
Fujian,Mainland China,5/13/20,356,1,354
Hebei,Mainland China,5/13/20,328,6,321
Shaanxi,Mainland China,5/13/20,308,3,297
Guangxi,Mainland China,5/13/20,254,2,252
Nei Mongol,Mainland China,5/13/20,209,1,190
Shanxi,Mainland China,5/13/20,198,0,198
Tianjin,Mainland China,5/13/20,191,3,187
Yunnan,Mainland China,5/13/20,185,2,183
Hainan,Mainland China,5/13/20,168,6,162
Guizhou,Mainland China,5/13/20,147,2,145
Liaoning,Mainland China,5/13/20,149,2,144
Gansu,Mainland China,5/13/20,139,2,137
Jilin,Mainland China,5/13/20,134,1,108
Xinjiang Uygur,Mainland China,5/13/20,76,3,73
Ningxia,Mainland China,5/13/20,75,0,75
Macau,Macau,5/13/20,45,0,43
Qinghai,Mainland China,5/13/20,18,0,18
Xizang,Mainland China,5/13/20,1,0,1
Comoros,Comoros,5/13/20,11,1,0
Tajikistan,Tajikistan,5/13/20,801,23,0
Yemen,Yemen,5/13/20,70,12,1
Sao Tome and Principe,Sao Tome and Principe,5/13/20,220,6,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/13/20,1,0,1
South Sudan,South Sudan,5/13/20,203,0,2
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/13/20,2,0,0
Malawi,Malawi,5/13/20,63,3,24
Burundi,Burundi,5/13/20,15,1,7
Sierra Leone,Sierra Leone,5/13/20,387,26,97
Botswana,Botswana,5/13/20,24,1,17
Anguilla,Anguilla,5/13/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/13/20,6,0,6
Bermuda,Bermuda,5/13/20,121,8,66
