name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,4/24/20,68128,4512,63569
Guangdong,Mainland China,4/24/20,1585,8,1528
Henan,Mainland China,4/24/20,1276,22,1254
Zhejiang,Mainland China,4/24/20,1268,1,1246
Hunan,Mainland China,4/24/20,1019,4,1014
Anhui,Mainland China,4/24/20,991,6,984
Jiangxi,Mainland China,4/24/20,937,1,936
Shandong,Mainland China,4/24/20,787,7,761
Jiangsu,Mainland China,4/24/20,653,0,643
Chongqing,Mainland China,4/24/20,579,6,570
Sichuan,Mainland China,4/24/20,561,3,553
Beijing,Mainland China,4/24/20,593,8,509
Heilongjiang,Mainland China,4/24/20,928,13,485
Shanghai,Mainland China,4/24/20,641,7,533
Hebei,Mainland China,4/24/20,328,6,316
Hong Kong,Hong Kong,4/24/20,1035,4,699
Fujian,Mainland China,4/24/20,355,1,336
Guangxi,Mainland China,4/24/20,254,2,252
Shaanxi,Mainland China,4/24/20,279,3,253
Yunnan,Mainland China,4/24/20,184,2,177
Taiwan,Taiwan,4/24/20,428,6,264
Hainan,Mainland China,4/24/20,168,6,162
Guizhou,Mainland China,4/24/20,147,2,145
Tianjin,Mainland China,4/24/20,190,3,179
Gansu,Mainland China,4/24/20,139,2,137
Shanxi,Mainland China,4/24/20,197,0,135
Liaoning,Mainland China,4/24/20,146,2,140
Jilin,Mainland China,4/24/20,108,1,99
Xinjiang Uygur,Mainland China,4/24/20,76,3,73
Nei Mongol,Mainland China,4/24/20,194,1,104
Ningxia,Mainland China,4/24/20,75,0,75
Macau,Macau,4/24/20,45,0,16
Qinghai,Mainland China,4/24/20,18,0,18
Xizang,Mainland China,4/24/20,1,0,1
Yemen,Yemen,4/24/20,1,0,0
Sao Tome and Principe,Sao Tome and Principe,4/24/20,4,0,0
Saint Pierre and Miquelon,Saint Pierre and Miquelon,4/24/20,1,0,0
South Sudan,South Sudan,4/24/20,5,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),4/24/20,2,0,0
Malawi,Malawi,4/24/20,33,3,3
Burundi,Burundi,4/24/20,11,1,4
Sierra Leone,Sierra Leone,4/24/20,82,2,10
Botswana,Botswana,4/24/20,22,1,0
Anguilla,Anguilla,4/24/20,3,0,0
Saint Barthelemy,Saint Barthelemy,4/24/20,6,0,1
Bermuda,Bermuda,4/24/20,99,5,39
Faroe Islands,Faroe Islands,4/24/20,187,0,178
Gibraltar,Gibraltar,4/24/20,133,0,129
Isle of Man,Isle of Man,4/24/20,308,18,230
Saint Martin,Saint Martin,4/24/20,38,2,19
Montserrat,Montserrat,4/24/20,11,0,1
Mayotte,Mayotte,4/24/20,354,4,144
New Caledonia,New Caledonia,4/24/20,18,0,1
Sint Maarten,Sint Maarten,4/24/20,73,12,22
Turks and Caicos Islands,Turks and Caicos Islands,4/24/20,11,1,0
Republic of the Congo,Republic of the Congo,4/24/20,186,6,16
Angola,Angola,4/24/20,25,2,6
Benin,Benin,4/24/20,54,1,27
Bahamas,Bahamas,4/24/20,72,11,14
Belize,Belize,4/24/20,18,2,0
Barbados,Barbados,4/24/20,76,6,27
Central African Republic,Central African Republic,4/24/20,16,0,10
Cabo Verde,Cabo Verde,4/24/20,88,1,1
Djibouti,Djibouti,4/24/20,999,2,330
