name,Region,Last Update,Confirmed,Deaths,Recovered
Hubei,Mainland China,5/2/20,68128,4512,63616
Guangdong,Mainland China,5/2/20,1588,8,1567
Henan,Mainland China,5/2/20,1276,22,1254
Zhejiang,Mainland China,5/2/20,1268,1,1265
Hong Kong,Hong Kong,5/2/20,1039,4,864
Hunan,Mainland China,5/2/20,1019,4,1015
Anhui,Mainland China,5/2/20,991,6,985
Jiangxi,Mainland China,5/2/20,937,1,936
Heilongjiang,Mainland China,5/2/20,944,13,604
Shandong,Mainland China,5/2/20,787,7,772
Jiangsu,Mainland China,5/2/20,653,0,650
Chongqing,Mainland China,5/2/20,579,6,573
Beijing,Mainland China,5/2/20,593,9,547
Shanghai,Mainland China,5/2/20,652,7,612
Sichuan,Mainland China,5/2/20,561,3,558
Taiwan,Taiwan,5/2/20,432,6,324
Fujian,Mainland China,5/2/20,356,1,353
Hebei,Mainland China,5/2/20,328,6,318
Shaanxi,Mainland China,5/2/20,306,3,255
Guangxi,Mainland China,5/2/20,254,2,252
Nei Mongol,Mainland China,5/2/20,201,1,154
Shanxi,Mainland China,5/2/20,197,0,176
Tianjin,Mainland China,5/2/20,190,3,185
Yunnan,Mainland China,5/2/20,185,2,181
Hainan,Mainland China,5/2/20,168,6,162
Guizhou,Mainland China,5/2/20,147,2,145
Liaoning,Mainland China,5/2/20,146,2,144
Gansu,Mainland China,5/2/20,139,2,137
Jilin,Mainland China,5/2/20,112,1,102
Xinjiang Uygur,Mainland China,5/2/20,76,3,73
Ningxia,Mainland China,5/2/20,75,0,75
Macau,Macau,5/2/20,45,0,37
Qinghai,Mainland China,5/2/20,18,0,18
Xizang,Mainland China,5/2/20,1,0,1
Comoros,Comoros,5/2/20,3,0,0
Tajikistan,Tajikistan,5/2/20,76,2,0
Yemen,Yemen,5/2/20,10,2,1
Sao Tome and Principe,Sao Tome and Principe,5/2/20,16,1,4
Saint Pierre and Miquelon,Saint Pierre and Miquelon,5/2/20,1,0,0
South Sudan,South Sudan,5/2/20,45,0,0
Falkland Islands (Islas Malvinas),Falkland Islands (Islas Malvinas),5/2/20,2,0,0
Malawi,Malawi,5/2/20,38,3,9
Burundi,Burundi,5/2/20,15,1,7
Sierra Leone,Sierra Leone,5/2/20,155,8,21
Botswana,Botswana,5/2/20,23,1,8
Anguilla,Anguilla,5/2/20,3,0,3
Saint Barthelemy,Saint Barthelemy,5/2/20,6,0,6
Bermuda,Bermuda,5/2/20,114,7,51
Faroe Islands,Faroe Islands,5/2/20,187,0,184
Gibraltar,Gibraltar,5/2/20,144,0,132
Isle of Man,Isle of Man,5/2/20,320,22,271
Saint Martin,Saint Martin,5/2/20,38,3,27
Montserrat,Montserrat,5/2/20,11,1,2
Mayotte,Mayotte,5/2/20,539,4,235
New Caledonia,New Caledonia,5/2/20,18,0,17
Sint Maarten,Sint Maarten,5/2/20,76,13,44
Turks and Caicos Islands,Turks and Caicos Islands,5/2/20,12,1,5
Republic of the Congo,Republic of the Congo,5/2/20,229,9,25
Angola,Angola,5/2/20,35,2,11
Benin,Benin,5/2/20,90,2,42
Bahamas,Bahamas,5/2/20,83,11,24
Belize,Belize,5/2/20,18,2,13
Barbados,Barbados,5/2/20,81,7,44
Central African Republic,Central African Republic,5/2/20,72,0,10
Cabo Verde,Cabo Verde,5/2/20,152,2,18
Djibouti,Djibouti,5/2/20,1112,2,686
Dominica,Dominica,5/2/20,16,0,13
Eritrea,Eritrea,5/2/20,39,0,26
Fiji,Fiji,5/2/20,18,0,14
Gambia,Gambia,5/2/20,17,1,9
Guinea-Bissau,Guinea-Bissau,5/2/20,257,1,19
Equatorial Guinea,Equatorial Guinea,5/2/20,315,1,9
Grenada,Grenada,5/2/20,21,0,13
Haiti,Haiti,5/2/20,85,8,10
Kyrgyzstan,Kyrgyzstan,5/2/20,769,8,527
Saint Kitts and Nevis,Saint Kitts and Nevis,5/2/20,15,0,8
Laos,Laos,5/2/20,19,0,9
Liberia,Liberia,5/2/20,154,18,48
Libya,Libya,5/2/20,63,3,24
Madagascar,Madagascar,5/2/20,135,0,97
Mali,Mali,5/2/20,544,26,206
Montenegro,Montenegro,5/2/20,322,8,245
Mozambique,Mozambique,5/2/20,79,0,18
Mauritius,Mauritius,5/2/20,334,9,302
Niger,Niger,5/2/20,736,35,507
Nicaragua,Nicaragua,5/2/20,14,3,7
Papua New Guinea,Papua New Guinea,5/2/20,8,0,0
El Salvador,El Salvador,5/2/20,446,11,141
Somalia,Somalia,5/2/20,671,31,34
Kosovo,Kosovo,5/2/20,823,22,336
Syria,Syria,5/2/20,44,3,27
Chad,Chad,5/2/20,117,10,39
Timor-Leste,Timor-Leste,5/2/20,24,0,16
Tanzania,Tanzania,5/2/20,480,16,167
Uganda,Uganda,5/2/20,88,0,52
Zambia,Zambia,5/2/20,119,3,75
Zimbabwe,Zimbabwe,5/2/20,40,4,5
Spain,Spain,5/2/20,245567,25100,146233
Italy,Italy,5/2/20,209328,28710,79914
United Kingdom,United Kingdom,5/2/20,183500,28204,893
France,France,5/2/20,168517,24763,50663
Russia,Russia,5/2/20,124054,1222,15013
Turkey,Turkey,5/2/20,124375,3336,58259
Iran,Iran,5/2/20,96448,6156,77350
Netherlands,Netherlands,5/2/20,40236,4987,6
Switzerland,Switzerland,5/2/20,29817,1762,24200
Portugal,Portugal,5/2/20,25190,1023,1671
Ecuador,Ecuador,5/2/20,27464,1371,2132
Saudi Arabia,Saudi Arabia,5/2/20,25459,176,3765
Sweden,Sweden,5/2/20,22082,2669,1005
